#input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,input17,input18,input19,input20,output
-341.2820137,109.8814491,-30.92732474,5.664390408,-15.47329246,-4.705109138,-15.26767874,-12.01470632,-6.180659478,-5.768235401,-9.23759753,-11.56640288,-14.59353473,-5.85130539,-15.8729162,-10.97962814,-11.73755322,-8.466813285,-6.817834782,-2.662969322,30
-336.6098137,122.5249956,-18.37917506,14.89038252,-8.57865312,-2.110220746,-0.031762319,-9.20205861,-15.80522116,-1.858338054,-14.48866459,-4.518514835,-10.13825632,-10.69141807,-3.209960635,-4.390556847,-6.997351217,-0.151555428,-5.895125044,-5.166128049,30
-341.4052564,62.21537865,20.84474149,11.52958313,-11.22189547,16.50409152,-11.37464613,2.196658778,-16.31809632,0.365244395,-3.524908341,-5.184459882,-13.04732984,2.451283066,-9.413253359,-6.299965341,-9.648044415,-2.760656253,-8.203703612,-3.995445764,30
-318.4792384,135.6418583,-11.63007262,12.2128581,-14.93001725,-5.876543981,-5.835890914,-9.369957486,-1.370848605,-2.950094127,-4.833935249,-0.366566242,-8.943993038,3.253988876,-6.987256071,-5.571799274,-3.37921938,-2.795521039,-6.934130431,-1.24302388,30
-182.7516729,90.19833594,-11.75888688,19.55570518,-10.51441167,0.331204521,-12.821858,-8.968348381,-18.075255,-4.807414018,-12.24878168,-1.834754076,-6.117587033,-10.60892301,-2.658337947,2.586307745,-18.27739034,4.735297535,-8.941941792,-5.624726683,30
-293.0580836,80.67380786,-16.40828924,13.93352645,-14.67358628,1.108039128,-10.59210739,-11.17454496,-17.7396964,-6.347239444,-11.87652135,-5.473312237,-9.899151398,-2.55291845,-8.177443105,-1.41649108,-10.66216372,-3.69936641,-9.782808366,-7.947087691,30
-382.2579149,114.6444494,-16.63861986,18.70625427,-9.295242201,-8.288402706,-11.10930515,-13.52222618,-15.63919507,-5.114485307,-9.611378596,-5.346547491,-5.922799334,-1.368281036,-6.631027713,-3.464464076,-7.3960841,-4.51505814,-6.797892749,-1.356394073,30
-408.9408059,171.901232,-11.01625842,6.531469065,8.834781121,9.375358109,0.285413395,-1.848091234,-9.952081463,-1.504852886,-1.655482724,0.913141308,-1.392010224,2.252531207,-1.90749625,2.549275468,-3.632044121,2.756444506,-1.517993315,0.371455728,30
-417.3167816,88.22164489,-10.35188015,16.66067076,-17.05977591,2.576201102,-12.9251963,-0.560945251,-11.72441492,-13.75568368,-14.95581229,-10.60474752,-12.78170172,-0.859449865,-6.352568495,-2.63012399,-1.577498826,-1.279175903,-11.99050193,-10.06978829,30
-265.6793595,153.8377248,14.40508936,23.29900156,0.318559172,8.519327524,-3.88617301,5.439689272,-12.45676694,9.562226244,-6.506751239,-3.779176851,3.499171139,-4.767436252,-1.884792329,-0.17298752,-7.413427882,2.055017908,-5.204941344,4.498519628,30
-291.1461188,122.7939389,-7.247948273,5.546669055,-16.07226851,-5.789557131,-5.517639201,3.829741569,-8.161327298,-2.449803103,-3.103018644,-0.086043473,-4.381468473,-0.279528569,-1.014517269,4.962726126,-3.072956721,5.028031129,-0.727250423,1.208410896,30
-399.3014435,123.8037245,-5.052037448,8.67939839,-9.691665973,6.525327652,5.725943921,-4.462944087,2.366843024,2.206394809,-5.766471912,-3.308928691,-5.83523872,0.468220364,-2.519286298,2.901024464,-4.362138772,1.562006786,-1.00628926,-0.54571002,30
-418.3130918,134.4612949,12.07310924,16.30982941,-2.340454494,0.302721333,-7.305878141,-14.21762364,-10.60772456,-7.008115279,-4.654392089,-1.363772961,-0.598655769,1.577268836,-3.643318904,-0.324575278,-6.238495439,-2.437201398,-3.979190747,-3.828896499,30
-254.264375,105.5101798,-30.84908137,12.46407457,-22.71837249,13.49681311,-20.18695519,0.910118763,-5.014239758,-3.512045318,-2.398016006,1.949866772,-2.950835589,-2.479283467,1.510978829,-0.644630069,-3.146203907,-0.022709536,-6.919370193,0.650092466,30
-314.7495365,96.82531395,-8.223083687,15.95287465,-11.50371128,0.698605618,-9.699468475,-1.643646831,-20.11066178,-1.489442333,-4.10939246,-7.295004732,-2.454322656,-4.548437076,-1.75861032,-2.880340907,-6.885149408,0.931687589,-4.062909823,-5.310524169,30
-243.7451017,127.2690637,-7.138826627,13.45459979,-7.368801714,3.836187149,-11.01570191,5.343112547,-4.651261332,5.50275364,-2.295053166,6.782876463,-3.484988289,1.680416426,-1.919047274,-4.523209936,-5.850063174,-0.158696993,-3.307339827,-0.735481634,30
-337.9545904,112.6199903,6.419791098,7.273236918,-10.87660877,-6.956818443,-5.598478666,-1.051657555,-14.60733993,-3.40819738,-9.070827064,-3.276733588,-7.257146573,-5.745306551,-2.487196086,-6.367084131,-13.96127838,-6.313566504,-5.354919775,-2.047523116,30
-330.3806141,59.66318379,-9.906331232,17.51393678,-3.470360187,8.951772066,-8.54400733,7.80539302,-4.030807034,4.563445094,-2.249558237,-0.812723352,-2.768606709,4.338685601,0.018671604,0.90823711,-3.655137108,1.064621544,-7.488118885,1.924074813,30
-234.400848,116.5612968,0.261815598,44.6749514,-11.00470089,-11.47070907,0.449985896,9.645993355,-22.61870458,-2.989991231,-13.27840144,-4.048113255,-6.67808636,-4.077476314,-3.476694398,-6.476822366,-9.436797676,1.402265034,-3.498243754,6.784767908,30
-325.6699857,186.4374081,18.81483713,29.9200039,14.7216236,19.94193619,4.589170483,0.767228176,2.24821167,7.944986787,-1.148786811,3.470498868,4.758434875,3.167446013,2.342773028,6.237671988,-0.367177987,-2.718948172,-3.165490735,1.523409013,30
-236.4357371,106.2980535,-14.59504211,46.33701427,-9.310521197,-24.40680813,-6.108172921,-5.620663928,-22.72486971,14.34590678,-7.538422682,-7.502975363,-11.78470491,-0.843135905,-1.980400981,-4.492115712,-10.70914072,-3.612657077,-2.642375797,-6.016511932,30
-119.9955678,85.65497548,-18.22601372,13.51387222,-2.543201566,7.366048341,-16.9101257,-3.556742105,-14.7820183,-0.352326926,-12.95739867,-7.710997174,-9.616445488,-8.146047073,-9.28055537,-2.410488607,-12.47393571,-4.356022587,-9.331148937,-6.97088602,30
-155.8282905,52.36907081,-29.85268477,10.64384143,3.254487675,-17.9063796,-18.93571566,-6.427583296,-17.69325035,15.57931743,-19.41584932,7.667305786,-11.09326799,3.212168334,-5.3646733,-4.035178924,-17.58759714,-2.679497099,-10.58227822,-4.35229399,30
-249.8527428,92.24737522,-19.9102961,23.63172142,-13.20851412,5.007605878,2.313939678,0.315639067,-14.79522575,7.389178933,-7.669682903,9.472557302,-8.240125158,3.090679677,2.44071469,-0.991159546,-2.25733143,2.266599282,-2.388547051,-0.176861684,30
-222.8873109,117.1956749,-23.83946378,7.32450595,-22.65163807,0.667229034,-8.243675177,-11.7073111,-17.3085919,-1.60933135,-15.67465701,1.933070652,-10.03301965,0.874723406,-15.21598978,-8.694794479,-9.479006521,-1.341194855,0.714062724,-2.978571011,30
-272.2469324,119.6206107,-11.45522032,19.80554663,1.48164093,5.24905668,-1.047488073,2.813474921,-25.82145764,-5.743589521,-5.917935036,0.05149203,-7.170767042,-2.511392647,0.875142667,-0.082143785,-9.192620615,2.90196668,-6.130799711,-1.336281435,30
-347.7211108,108.9817563,-5.050541206,-8.308469678,-3.740779872,8.833284601,-19.20256803,-5.476913023,-5.600222998,-10.19970175,-5.190462233,2.561199981,-9.069098132,0.488248506,4.378253987,-5.552856678,-0.390233916,3.493088861,0.47365135,0.719889846,30
-234.6865905,115.2689914,-21.08428186,11.21927091,-10.73997926,-0.229523519,-7.590084435,4.731406033,-16.40237664,-6.268134225,2.768917613,-2.459243542,-3.477365784,3.3100266,-5.638842196,-0.259632618,-2.697237251,0.041457324,-3.085057232,-0.095023764,30
-310.2590835,91.05668541,12.44349341,24.81825744,4.996036379,11.01583261,3.296324252,13.31006114,-9.523604016,2.051931975,-2.991131542,0.213854771,-7.548733639,-3.039318601,-4.886786895,-0.579162183,-3.872472563,-1.848393417,-2.460864763,-0.103882339,30
-326.0846827,153.4624132,18.95892086,17.91487156,6.322987301,8.139336055,4.228513254,6.28284751,0.614008082,6.01576746,-1.18261685,3.847577399,2.535363339,7.224326259,1.501556345,4.479958808,4.672773049,7.232958502,1.50082793,4.491261918,30
-214.8199924,108.3717247,-5.231652082,27.98049853,4.900605606,0.872301408,-17.1627811,-9.987013656,-14.5775639,-3.52277063,-13.51552818,-4.820566837,-1.234573486,-11.25155441,-8.263927398,13.83319882,-4.577659555,-3.583253786,1.260158842,-1.985255309,30
-339.0253265,112.28183,-0.830981287,18.37586274,-5.76280379,2.277146162,-4.504309227,-3.297951663,-12.06871406,2.63011076,-5.539481699,6.287477761,-4.686874467,-11.88380882,-3.609449783,2.827167208,-10.43465812,-0.527555251,-6.454622792,-4.057656068,30
-325.1381269,141.7190399,2.435487321,33.42632316,3.374210775,1.499561746,16.8627919,10.01229139,-11.00649647,16.15118538,-0.074039418,4.636792424,-2.564699424,4.276777711,-1.337361432,4.403634345,-6.823401575,5.656491254,2.311712318,0.706748583,30
-136.8642913,93.12863755,-27.99240492,28.0592585,4.992951854,-8.172387772,-9.966944715,-0.407637654,-15.7500364,5.340122196,-9.356194211,-2.679333645,5.339293403,0.78259073,0.808620228,6.656313579,-0.874494233,3.563816383,0.534413484,-1.987391893,30
-386.4162445,135.5589518,23.55094876,17.80413231,7.754764234,5.671831722,-0.232073154,19.16867944,-8.218757617,0.513128211,-1.480264573,0.78017324,-5.438632016,-2.436560083,-1.031610343,2.071218696,-6.119813479,1.921132737,-2.005717084,1.497972256,30
-204.6387349,111.5114288,-1.853349792,12.69175493,-16.81682153,-2.227186074,-23.73746419,-8.76478494,-11.82947454,-5.873566714,-5.502744309,5.035927049,-0.361357983,-4.087509302,-12.68375318,3.966717509,-5.68101617,-6.284920058,-6.566116779,-10.43650189,30
-243.0424259,89.71543739,-6.795366552,23.45911949,-14.05037832,2.138277706,-21.88956902,-9.321543051,-16.69662618,-6.212142787,-5.947668716,-3.074201103,-5.398935715,-2.18775084,-2.068902117,7.016838743,-6.40481545,-5.791795459,-0.5727175,-2.271144028,30
-413.9802106,76.33893479,-10.39324771,1.356135071,-3.238312618,-5.700179015,-10.48892749,-0.012130991,-16.69077802,4.415705724,-13.50375316,-1.847654721,-18.20137413,-0.282418419,-3.978627646,-2.602601145,-9.417863846,-2.400487006,-7.81794324,0.381119745,30
-490.5539925,99.6787848,9.761042467,7.049330083,-0.165587406,10.62075197,7.460034679,1.060985146,5.724192925,6.90100567,-4.47942211,1.350452922,-9.589934564,7.884689624,5.04316362,4.954646847,6.516787485,7.420111325,3.70871625,11.81086233,30
-387.1031941,131.0665237,-2.8103982,11.89852607,19.26162007,0.103751152,4.798425913,1.641613439,-1.598548956,6.374095209,-5.917032952,4.789835894,-7.334670044,3.40043298,5.516578515,0.769570271,-1.3410553,3.81701657,2.917216985,-0.323935035,30
-305.3523004,117.7008898,-27.7044796,7.334172023,-4.067674465,1.95328664,-17.72229036,-4.597667543,-11.37599933,-0.042894069,-1.254534686,-1.98188812,-13.23336457,-8.846608922,-8.826372079,2.554446458,-7.600757698,0.54034612,-5.219576515,-0.884130065,30
-357.3836247,111.7899988,-24.78930634,29.2079557,-1.885463275,-3.397273293,-8.725593326,0.31584892,-13.77675535,-3.591355008,-14.69153132,-2.807186447,-8.826727844,-8.409439404,-2.132799639,0.487588246,-9.52271804,0.909343738,-0.317648564,-0.577944316,30
-398.8657733,102.1172246,11.79469153,21.65971037,7.993569115,7.98490476,-1.729259604,6.792740433,-9.162391458,-0.658186461,-1.952514557,3.797440526,-9.844306471,8.443394526,0.544861139,-0.872658091,-3.489268925,0.455611471,-6.502661153,-4.177524297,30
-358.7612206,132.0302415,-38.83969824,14.09063243,6.460209638,0.502455483,-6.58049756,-4.313741151,-16.16165765,4.998258402,0.32466869,8.08355348,-0.550550708,-1.84027324,-6.475486767,13.96153329,-1.759680569,-3.922656391,-3.364850315,4.954704014,30
-383.0859796,140.1268919,16.03293938,16.24798581,8.409846737,13.48793664,-0.649180945,5.843849608,-1.712697111,1.778662689,0.009314708,4.952915657,-4.676630645,-2.052901543,1.996041562,3.160945212,-3.554934207,2.543066922,1.601049611,0.025884491,30
-304.7469862,73.50312343,8.178615546,40.34425738,-3.49363024,12.26012631,-0.420970037,5.110528765,-18.74035297,-0.52449788,-4.139116104,1.373018596,-13.909597,-7.740353016,-3.93894926,2.638043347,-9.296743484,-0.400482615,-2.152739267,-5.254554936,30
-167.5558171,101.2493499,6.401719487,13.18284799,-4.296565432,13.69475214,-5.659857871,1.854772715,-0.642126931,-3.629476928,-0.271093358,-4.750812789,-10.59844376,7.960584301,-7.670947478,3.019451681,-5.949623444,4.815227977,-5.153852837,0.514336717,30
-160.6242355,68.81689766,-20.48213177,17.87326485,-4.365465973,2.841719029,-17.29805577,-6.166916883,-5.383397266,-7.302592834,-3.502419542,-8.721038051,-7.877458708,-0.367997569,-7.12870917,-3.498240648,-7.00520256,0.215878801,-10.79593197,-0.896631688,30
-209.1649817,74.70792747,-16.55330119,15.65714908,-0.256033673,-4.622106448,-18.78807958,3.84256757,-13.49557214,-5.948987616,-14.82973,2.923749211,-13.22024899,5.986712168,-6.951920224,-2.899108208,0.722234775,-0.978403063,-8.766193878,2.359292453,30
-346.5945376,83.40358944,-18.31982467,7.712820696,-9.170438637,-5.354667995,-7.032720047,0.694046016,-6.650907876,-5.115114712,-14.5808251,-5.080724676,-11.79461288,0.440072676,-6.065324128,-1.999218413,1.618937247,4.684293253,5.348564811,6.579249579,40
-195.7278215,78.76047337,-88.14987865,2.006250397,-39.7021802,-25.19712584,-1.279532096,-11.20566969,-12.47271767,-2.521534637,-3.905058645,11.94578142,-8.836031918,16.75461689,13.86340939,9.413479807,4.827894097,1.503289252,8.049521591,7.608695619,40
-261.7483311,94.57045928,-26.71761718,-1.052290674,-7.177726285,0.743039257,5.753047093,-4.933371393,-1.780731358,18.08118508,-11.45878528,14.22093516,14.26495645,17.63105956,7.465079608,7.37298222,-3.232934019,-0.692258171,0.497161734,1.953574513,40
-193.8150476,91.7851098,-61.78590913,-10.4150363,-31.3492216,-18.85953933,-6.718891527,-24.15079707,-15.28085291,-1.999733393,-6.463278997,3.854533318,-12.54849154,-3.230790696,-10.66383872,1.927452255,8.163318478,6.008203488,3.489995259,12.4156319,40
-170.7743924,125.1206809,-39.46635741,-3.405477047,-17.5295093,3.18088882,-7.915746917,-1.961596516,-17.85210603,-2.49738209,-4.996344728,2.279871595,-4.979876468,0.875914795,1.607449218,4.854868452,-1.269945897,-5.112234321,-5.813150292,2.992459973,40
-186.1356051,127.7558702,-30.37169869,13.21346025,-14.50364623,-1.589584017,-20.80376422,-8.86576087,-14.16927717,2.093102465,-4.634673109,-4.457015927,-5.555870321,-2.874254382,-4.563994381,0.925323399,-5.886041953,1.503681286,-3.842793867,1.168881659,40
-243.2050464,123.0519272,-18.58047569,13.8470551,-9.890553985,-3.445781853,-12.01704083,1.116817093,-14.0896833,2.284892331,-0.265371086,-1.381632417,-5.351188626,-1.75506123,-4.012154819,-0.71786372,-4.689311004,0.153436957,2.316780664,4.31703569,40
-172.4932709,64.60004508,8.044085093,21.35355103,-14.55298722,17.29737285,-19.06303686,1.732230518,-8.04552738,-0.907423053,-1.915309053,3.45088065,-7.110822076,3.283538801,-4.177113514,0.392207972,-5.28540096,1.304683129,-1.848434724,2.278719871,40
-321.9883545,91.51148403,-3.499160527,13.38686011,-17.57139492,0.616202741,-11.01116921,-8.26331504,-3.40941078,-2.792955234,-3.235244738,-1.151333024,-9.148836956,3.210199428,1.707359969,0.215506225,-6.483059808,-2.706186546,-1.571183047,0.805355495,40
-217.7392339,78.29686067,-49.57990762,4.656021391,-41.73831832,-14.89701299,-18.8186676,-18.14319205,0.180553329,0.527178729,-4.605735617,10.48546409,-8.317423088,12.88949941,-2.617516492,0.729053281,2.489254163,0.262550209,-3.092376333,-3.233146904,40
-146.849356,113.9179832,-31.3711548,6.673824877,-22.11114545,2.324809397,-10.92608983,-4.495935778,-16.41106072,6.921900469,-1.542928695,2.110617233,-10.00377162,-5.191341752,-5.911586337,0.196748878,-4.73600264,-2.354598056,-0.803215581,7.736468805,40
-186.7917378,83.10190006,-65.19140749,-3.058326611,-54.06539317,-10.71278529,-19.62294706,-17.02494035,5.093883254,3.983484929,-2.301918106,6.582019483,1.361473674,7.712136301,-6.887776738,2.923271833,1.53683303,5.770210039,4.276106545,0.022615186,40
-214.2896866,90.61973282,-13.42775278,10.05946531,-25.13158683,-14.20448267,-19.65681093,-7.961464945,-23.1724896,-11.30825616,-16.8104182,-8.248983736,-13.0555583,-13.12977145,-2.175613212,-1.984306553,-2.420714097,5.295824181,-2.97720977,3.423066226,40
-237.53984,107.5171269,-33.27163131,3.926990085,-24.01453798,-14.42338592,-20.66068501,-3.206843072,-16.64051994,5.216754333,4.041606933,-4.623867864,-0.963688665,2.902579837,-0.370017023,2.006091227,-0.872856315,4.710243957,6.128252025,8.315134686,40
-166.3534215,55.55574192,-45.07361015,24.86948926,-31.94166272,0.887344083,-18.29232661,-2.007226493,-7.761444034,-1.323599545,-4.433550523,-6.758166044,-17.28355538,-8.873400472,-10.14736334,-10.80069303,-13.303878,-8.660412341,-7.831717974,3.76874335,40
-353.9051569,107.2378077,-10.89574538,2.325622751,-21.27638632,-2.968855803,18.13265597,6.216075825,6.209283032,25.21420621,1.442693426,6.272344972,-3.027035011,6.67523259,0.488331314,-1.40375821,-1.277764891,0.556221736,0.924265195,2.040514399,40
-232.6727205,103.3317048,-18.23166351,18.73910475,-14.98485919,4.39034695,-11.37909782,2.773784979,-17.3717093,-9.029626868,-8.464270445,-8.417528576,-8.168909157,-7.458478102,-3.859195899,2.933842185,-8.705670137,-2.504842538,-5.781641576,-4.872473454,40
-190.7152823,65.00489228,-53.35496478,2.016481918,-27.37002994,-8.252580853,-8.209145548,-5.715274125,-8.880877497,0.212299273,-8.053759149,0.351549112,-0.908613662,2.644674781,12.38146348,11.78585559,12.19207272,14.51771637,-4.831328113,0.785161298,40
-280.7442825,97.07875202,-27.32394568,-7.698525186,-16.61442949,-7.805692101,-5.684176807,-2.806714941,-4.656564908,5.218805093,-3.928359234,2.482558281,-5.860876934,-0.108108981,6.663078436,4.461592458,5.534667462,10.07948417,1.923925016,1.895352667,40
-222.7783144,98.79731678,-30.76640146,15.28018526,-19.01070662,-18.77678649,-13.55093973,6.712497068,-18.19342356,3.334873683,0.197602755,0.15429144,-3.575274096,-2.689370826,-6.829178352,-1.715876018,-8.757810034,-2.623768584,-1.428150589,7.942612919,40
-275.8146456,86.34173626,-29.07979378,22.46198177,2.129277746,-4.886491341,-5.790926869,12.78165505,0.50489574,3.489690584,-2.580866872,5.977037017,-3.659975231,3.885058947,3.690808759,7.402258542,-1.397009395,10.9770032,7.455240388,2.572092757,40
-170.3572848,131.4872668,-18.2335525,3.397599252,-17.74606232,-14.54853503,-11.56797912,12.86826852,-21.40610712,-10.65787739,-9.948733918,-1.870267443,0.565623947,-1.399579019,-8.305375295,0.670392669,-10.31934456,-4.440071923,5.257949619,2.371980163,40
-135.7022378,124.9469059,-0.146474994,11.7655762,-26.18895119,8.749698025,-17.23772449,-5.914184646,-8.727204214,4.694536417,-6.318748013,3.347461172,-1.89534877,2.523483828,-5.263367477,1.757468196,-12.08283021,2.429615904,-7.671607197,1.283076304,40
-229.4611697,98.99647072,1.623129032,10.85752649,-24.71281055,-2.115190572,3.238352804,2.709226053,-3.230366033,7.622555535,-3.34862606,5.151328501,0.383244284,0.122065942,-4.072204216,-0.590734291,-9.071156055,2.870646929,-3.540472595,1.887793997,40
-199.4728712,105.2215139,-20.10647254,9.209737868,-15.03968127,-9.420391809,-20.2530869,-1.598565054,-21.73338486,-10.93980204,-8.200858657,0.084291265,-9.651785407,-3.030901534,-6.409559985,0.870284881,-7.645226672,5.628576757,-1.778839334,-2.692870806,40
-172.1140217,97.84800137,-39.15717228,-0.577875066,-18.42368873,-8.56827381,-11.68657176,-3.41466589,-18.01136156,-5.840737742,-2.446111882,1.022840296,-6.910737718,-2.742551926,-7.429415792,0.119135868,-7.983245498,12.29175704,6.581623035,8.731277769,40
-320.6768025,92.05326374,-5.845529583,16.50794093,6.582954659,-1.280918631,-10.63515441,-3.049344071,-2.506564761,3.7618237,5.085662519,1.709550099,-1.50816963,1.680449693,-1.110918356,-1.868602805,-1.757335723,1.948612119,1.259205129,2.761354119,40
-279.9825502,74.54871337,-24.74801527,22.96336792,-9.020786733,9.7340724,-11.55918007,-6.976387763,-6.082090441,1.105107436,-6.417612273,3.331775704,-5.341967227,3.428153517,0.463442424,-0.18691889,-2.948006539,5.591299416,3.937032576,12.26778801,40
-158.2981962,155.7138389,-23.28861258,32.74806054,-4.833761919,3.903894133,-3.826170404,13.9702123,-3.973868339,10.62689956,-0.494412477,9.826690438,-7.333388643,2.311575364,12.3960209,0.890764001,8.706812354,13.35692316,8.510346958,-0.428857812,40
-220.6720858,108.3248836,-37.07539514,-3.197227233,-12.7270343,-7.573553129,-10.40585075,-3.12400819,-23.72911834,-3.597460319,-11.90428034,-2.118275611,-11.7266233,-11.52239162,-4.061952602,6.374537007,-6.906549309,-1.869326371,1.722486884,-2.234405345,40
-265.3995186,69.99055935,-46.35830761,-4.802264092,-37.62415999,-9.241049822,4.764554765,-11.19061299,-0.710195941,-4.167822845,-5.018818172,-1.329915477,-11.63712985,1.964302162,-11.38982822,8.167297612,5.125563372,10.40195787,-0.495329243,6.351868043,40
-227.6223286,105.2586274,-24.01137296,16.77665408,-29.31734664,6.6918426,-3.592339165,7.442336244,-24.48509276,7.963498021,9.438681656,0.939456952,6.995334703,3.844665885,-3.420323219,-5.501968318,-7.636107068,3.016115052,4.177704513,7.597446679,40
-273.2661549,102.1164719,-35.36263405,6.279078917,-35.12283181,-13.43507755,3.871843557,-17.33439013,-10.73244627,5.061008053,-3.156867225,-3.879064947,-11.1232201,1.998578483,-7.224578764,4.721442247,3.484660618,13.96530082,5.289961257,7.297621445,40
-74.27750833,61.11146502,-63.02290849,-10.5643313,-39.46004768,-15.11288974,-28.14509848,-15.97026966,-8.224205069,1.62761529,-4.272304391,0.062446304,-7.67029275,-6.384775316,-14.45378639,-0.70962315,-11.35307369,-9.616799545,2.235016015,7.962143052,40
-370.2627871,75.90669135,-18.93563912,-4.098258516,-22.79521087,-6.026954469,-16.57267204,-6.193821897,-13.37639195,-4.244287053,-13.4193396,0.453341966,-11.94348249,5.90995251,-7.893323969,-10.4747012,-3.148118194,2.48802737,-1.564066971,2.370939727,40
-307.2194228,133.1964468,-32.25146618,25.37698374,7.842643262,0.978401014,-8.356334733,10.8328727,1.017774028,-2.750655497,-4.446563617,1.794807678,-3.016191012,-2.921055948,-8.246589617,6.229968064,-1.903555111,-2.703674009,-0.213252021,6.856912986,40
-209.152655,75.3209784,-16.41735285,-19.30363885,-25.2177212,-0.228310602,-1.911526654,-2.521068954,-13.65504187,-5.175067374,-18.52775145,-5.442178335,-8.29141271,-2.977201935,-4.321853367,5.616078931,-4.478737566,2.873231429,-5.96020562,0.252671495,40
-186.0045688,48.0493662,-30.08492765,6.429884301,-15.62404476,-4.835455246,-3.543211682,12.01600038,-6.472065418,5.04307354,-1.635227793,3.138602318,2.773785639,16.14062209,13.14425904,21.99308685,11.88783891,0.253367345,-7.307944122,-4.625415485,40
-156.4681988,63.52035196,-38.96285025,19.2732643,-9.532421132,-13.36917917,-17.64749416,5.214689899,-30.63436227,-5.671760032,-8.612183657,-9.483821028,-6.074730272,-1.020285309,-5.945957853,4.222336297,-12.71048945,-3.252295719,-3.098186937,-5.337614942,40
-204.8785587,60.82890544,-36.67123168,8.423773504,-13.79698392,-6.06285708,-15.47766846,1.03504415,-16.58362632,-3.27643309,-8.461520164,-7.896473186,-7.46792476,-3.779229351,-8.351927767,-0.206089727,-14.82479985,-4.353536516,0.314790792,0.519661811,40
-165.8198867,71.54774686,-23.27256577,21.14286518,-5.666926051,-4.112038164,-8.609253408,-2.652091117,-21.34955008,-4.243032739,-9.875427346,2.331585161,1.430334996,-6.553555362,-5.669099729,1.605408409,-11.41504591,1.46331787,-1.425514207,-1.538231745,40
-190.7877392,82.59282746,-21.12018404,13.82317875,-8.264233692,-0.07497865,-12.26954637,0.821572504,-24.47650268,-0.4413266,-14.63152948,-0.368141623,2.683896441,-3.987167563,-9.002057845,4.410798938,-11.54627193,6.774588439,-0.674105108,-6.523309032,40
-223.7164926,66.52089622,-29.73106103,2.500398334,-19.84864959,-6.898533313,-10.9562249,-5.74343404,-13.98088463,-2.760449559,-9.664871335,-2.215228304,-15.14822057,-2.38575444,-8.617471808,-6.672219687,-3.058604885,4.114561295,-0.22434224,4.048809987,40
-218.8498992,63.38483534,-51.16922349,6.203108206,-11.58306163,-10.33551951,-16.99248879,-4.56938321,-26.50764311,-6.909759186,-6.186583749,-13.22826712,-10.8031412,-4.158163822,-4.715550586,5.77425705,2.480680843,11.77959419,9.04753051,7.12202747,40
-221.357522,78.14477339,-32.36334807,10.437395,-17.87235454,-7.237306279,-16.11816499,2.482938123,-16.54699467,-6.153890295,-5.713055218,6.881206357,-9.094234968,-10.70047931,-6.715774122,1.773826979,-7.941965213,0.624346521,0.118974509,-1.289882882,40
-183.1326359,66.80253503,-31.73473213,22.35485311,1.417882772,3.087833417,-1.245109442,4.331073116,-13.13036065,1.257637001,-7.290329529,4.889131172,-4.838863478,-3.748565514,-6.946016016,2.902421248,-5.921790952,0.421410836,-3.993020001,0.823677893,40
-202.4442726,45.59238984,-50.25569593,-6.854567977,-22.04476911,-9.278279162,-21.39265124,-6.293840776,-14.57359401,-5.43075843,-5.570841287,1.270668111,-8.95778053,11.60885962,4.36079425,3.83462542,12.71622713,7.163960308,0.852971567,2.500779594,40
-158.9686689,54.35857402,-34.74303037,35.12918789,-10.48681076,-15.26299636,-8.599126196,-3.491226668,-23.44947456,6.60721224,-11.46757245,-4.375214755,-5.802581965,-5.622417421,-7.204754971,-5.353927846,-11.94120872,-3.770513121,-3.327336509,0.348857233,40
-193.4308502,46.2560791,-60.61453031,-18.28860959,-34.2140605,-3.419285954,3.378459622,1.286581417,-3.023828156,8.649483092,-8.754350246,4.309090786,-3.050624919,6.612030806,-4.019177706,-2.756590241,-5.649908012,-2.539279348,-4.304617315,3.102351295,40
-125.6276512,82.07679436,-31.88388829,3.581969179,-16.09990784,-0.239699313,-15.55812778,7.920900947,-16.57163895,3.619857665,-1.142126223,0.916418309,-5.357446928,2.701567204,-0.174829985,6.85769907,-9.524068432,0.863787742,-8.292361891,-4.196232084,40
